open_time,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
1612735200000,0.00063828,0.00064063,0.00063194,0.00063400,53794.50000000,1612738799999,34.16947768,3100,29277.30000000,18.59278914,0
1612738800000,0.00063400,0.00063991,0.00063338,0.00063734,50648.70000000,1612742399999,32.23715235,3114,25704.00000000,16.35163098,0
1612742400000,0.00063746,0.00063813,0.00063157,0.00063193,57286.30000000,1612745999999,36.33815789,2926,30054.50000000,19.06416999,0
1612746000000,0.00063223,0.00063953,0.00063000,0.00063881,50986.80000000,1612749599999,32.27590082,2137,25074.10000000,15.87138254,0
1612749600000,0.00063917,0.00063950,0.00062815,0.00062935,40203.20000000,1612753199999,25.46097595,1756,17071.00000000,10.81344873,0
1612753200000,0.00062898,0.00063503,0.00062630,0.00063379,76914.60000000,1612756799999,48.50622793,2164,22624.20000000,14.28083106,0
1612756800000,0.00063407,0.00063684,0.00063220,0.00063485,66270.90000000,1612760399999,42.04071303,1632,28538.70000000,18.09620102,0
1612760400000,0.00063490,0.00063499,0.00062835,0.00062907,35700.90000000,1612763999999,22.55240063,1124,18577.60000000,11.73919335,0
1612764000000,0.00062927,0.00063176,0.00062716,0.00063088,69590.60000000,1612767599999,43.80617101,1781,34140.70000000,21.49230615,0
1612767600000,0.00063096,0.00063747,0.00062973,0.00063313,55980.20000000,1612771199999,35.43112218,2016,30403.40000000,19.24211472,0
1612771200000,0.00063345,0.00063876,0.00063133,0.00063167,116037.30000000,1612774799999,73.67485063,2875,44345.10000000,28.14865143,0
1612774800000,0.00063165,0.00063387,0.00062955,0.00063241,89226.00000000,1612778399999,56.29139115,2206,59156.20000000,37.30594951,0
1612778400000,0.00063241,0.00064533,0.00063233,0.00064050,122391.90000000,1612781999999,78.37047861,4263,62144.10000000,39.78047081,0
1612782000000,0.00064068,0.00065666,0.00063946,0.00064968,312762.40000000,1612785599999,203.69289033,7417,128985.40000000,83.96552697,0
1612785600000,0.00064968,0.00065194,0.00058615,0.00058963,408511.60000000,1612789199999,254.96186161,12291,211964.60000000,132.49051389,0
1612789200000,0.00058955,0.00059989,0.00053058,0.00058393,914925.60000000,1612792799999,520.84187910,23890,364147.80000000,208.64391669,0
1612792800000,0.00058382,0.00058620,0.00056862,0.00058332,373599.90000000,1612796399999,215.87049784,8803,192589.70000000,111.39252609,0
1612796400000,0.00058336,0.00058734,0.00057400,0.00057881,269329.20000000,1612799999999,156.62785194,7436,120976.10000000,70.29815612,0
1612800000000,0.00057950,0.00058945,0.00057476,0.00058659,224905.20000000,1612803599999,131.49132176,6798,109398.00000000,64.00956485,0
1612803600000,0.00058678,0.00059592,0.00058600,0.00058732,151230.90000000,1612807199999,89.37848055,4629,77263.80000000,45.65888854,0
1612807200000,0.00058735,0.00059150,0.00058361,0.00058802,141258.90000000,1612810799999,82.91163258,3672,95477.00000000,56.02883157,0
1612810800000,0.00058802,0.00058995,0.00058210,0.00058790,92268.10000000,1612814399999,54.10310276,2937,47709.00000000,27.96735514,0
1612814400000,0.00058786,0.00058839,0.00057048,0.00057097,201961.50000000,1612817999999,117.18224688,5259,100691.00000000,58.44036676,0
1612818000000,0.00057063,0.00057698,0.00055921,0.00056241,261352.90000000,1612821599999,148.79000539,6369,103313.60000000,58.89640655,0
1612821600000,0.00056242,0.00056872,0.00055630,0.00056228,246813.60000000,1612825199999,138.81927647,5390,131980.00000000,74.17145511,0
1612825200000,0.00056281,0.00056316,0.00054100,0.00054805,359474.60000000,1612828799999,198.25497691,7529,166024.80000000,91.57042808,0
1612828800000,0.00054791,0.00055032,0.00053472,0.00054108,304235.20000000,1612832399999,164.56868400,6291,149596.20000000,80.97850170,0
1612832400000,0.00054130,0.00054863,0.00053843,0.00054641,172647.70000000,1612835999999,93.83378579,3852,90867.60000000,49.37310163,0
1612836000000,0.00054619,0.00055103,0.00054270,0.00055075,101659.20000000,1612839599999,55.48902090,3271,64132.10000000,35.01492061,0
1612839600000,0.00055095,0.00055136,0.00054198,0.00054668,146271.30000000,1612843199999,80.02102718,4328,71879.40000000,39.32878398,0
1612843200000,0.00054632,0.00055527,0.00054381,0.00054571,181450.90000000,1612846799999,99.83132117,4347,99714.70000000,54.86407778,0
1612846800000,0.00054534,0.00054656,0.00053859,0.00054550,140163.80000000,1612850399999,76.08143332,3439,72230.30000000,39.20490168,0
1612850400000,0.00054608,0.00054655,0.00052761,0.00053400,233965.10000000,1612853999999,125.31346014,5067,97693.60000000,52.38540081,0
1612854000000,0.00053400,0.00053959,0.00053106,0.00053749,157261.00000000,1612857599999,84.18138575,3771,79734.50000000,42.68625336,0
1612857600000,0.00053751,0.00055940,0.00053732,0.00055288,283042.70000000,1612861199999,155.67614798,6458,145810.10000000,80.23167072,0
1612861200000,0.00055282,0.00056788,0.00055226,0.00055986,354825.50000000,1612864799999,199.11516158,8370,138033.00000000,77.40445504,0
1612864800000,0.00055998,0.00056123,0.00055203,0.00055703,170057.10000000,1612868399999,94.72578913,4389,83411.40000000,46.46750016,0
1612868400000,0.00055703,0.00055922,0.00054655,0.00054988,138870.50000000,1612871999999,76.75931486,3235,64153.10000000,35.47513198,0
